tick,health,armor,ammo_bullets,ammo_shells,ammo_cells,ammo_rockets,pos_x,pos_y,pos_z,mom_x,mom_y,mom_z,speed,health_delta,ammo_bullets_delta,ammo_shells_delta,ammo_cells_delta,ammo_rockets_delta,distance_delta,damage_count,attack_down,cheats_flag,god_mode,noclip,infinite_ammo,speedhack,damage_attempts,shots_fired,player_state
9250,118,138,200,44,0,0,652,-131,-25,-335580,119700,-327680,7.3862,0,0,0,0,0,16.3096,0,0,2,1,0,0,0,0,0,0
9252,118,138,200,44,0,0,644,-119,-32,-292948,378352,0,7.3014,0,0,0,0,0,14.6029,0,0,2,1,0,0,0,1,0,0
9255,118,138,200,44,0,0,632,-105,-32,-162120,208530,0,4.0304,0,0,0,0,0,18.2021,0,0,2,1,0,0,0,0,0,0
9257,118,138,200,44,0,0,628,-100,-32,-20580,0,0,0.3140,0,0,0,0,0,6.8552,0,0,2,1,0,0,0,0,0,0
9260,118,138,200,44,0,0,627,-100,-32,-11550,0,0,0.1762,0,0,0,0,0,0.7883,0,0,2,1,0,0,0,0,0,0
9262,118,138,200,44,0,0,627,-100,-32,-7980,0,0,0.1218,0,0,0,0,0,0.3236,0,0,2,1,0,0,0,0,0,0
9265,118,138,200,44,0,0,627,-100,-32,-4830,0,0,0.0737,0,0,0,0,0,0.3108,0,0,2,1,0,0,0,0,0,0
9267,118,138,200,44,0,0,626,-100,-32,0,0,0,0.0000,0,0,0,0,0,0.1346,0,0,2,1,0,0,0,0,0,0
9270,118,138,200,44,0,0,626,-102,-32,-22588,-327461,0,5.0085,0,0,0,0,0,2.7500,0,0,2,1,0,0,0,0,0,0
9272,118,138,200,44,0,0,625,-114,-32,-36108,-547997,0,8.3799,0,0,0,0,0,11.8699,0,0,2,1,0,0,0,0,0,0
9275,118,138,200,44,0,0,624,-140,-32,-27930,-423780,0,6.4804,0,0,0,0,0,25.9018,0,0,2,1,0,0,0,0,0,0
9277,118,138,200,44,0,0,623,-152,-32,-19110,-285390,0,4.3645,0,0,0,0,0,11.7985,0,0,2,1,0,0,0,0,0,0
9280,118,138,200,44,0,0,622,-163,-32,-10710,-157710,0,2.4120,0,0,0,0,0,10.8841,0,0,2,1,0,0,0,0,0,0
9282,118,138,200,44,0,0,622,-167,-32,-7350,-106470,0,1.6285,0,0,0,0,0,4.3937,0,0,2,1,0,0,0,0,0,0
9285,118,138,200,44,0,0,622,-171,-32,-4200,-59010,0,0.9027,0,0,0,0,0,4.0633,0,0,2,1,0,0,0,0,0,0
9287,118,138,200,44,0,0,621,-173,-32,-2940,-39900,0,0.6105,0,0,0,0,0,1.6449,0,0,2,1,0,0,0,0,0,0
9290,118,138,200,44,0,0,621,-174,-32,-1890,-22050,0,0.3377,0,0,0,0,0,1.5232,0,0,2,1,0,0,0,0,0,0
9292,118,138,200,44,0,0,621,-175,-32,-1470,-15120,0,0.2318,0,0,0,0,0,0.6176,0,0,2,1,0,0,0,0,0,0
9295,118,138,200,44,0,0,621,-175,-32,-1050,-8820,0,0.1355,0,0,0,0,0,0.5860,0,0,2,1,0,0,0,0,0,0
9297,118,138,200,44,0,0,621,-176,-32,-1050,-6090,0,0.0943,0,0,0,0,0,0.2488,0,0,2,1,0,0,0,0,0,0
9300,118,138,200,44,0,0,621,-176,-32,-1050,-3570,0,0.0568,0,0,0,0,0,0.2388,0,0,2,1,0,0,0,0,0,0
9302,118,138,200,44,0,0,621,-176,-32,0,0,0,0.0000,0,0,0,0,0,0.0568,0,0,2,1,0,0,0,0,0,0
9305,118,138,200,44,0,0,621,-176,-32,0,0,0,0.0000,0,0,0,0,0,0.0000,0,0,2,1,0,0,0,0,0,0
9307,118,138,200,44,0,0,621,-176,-32,0,0,0,0.0000,0,0,0,0,0,0.0000,0,0,2,1,0,0,0,0,0,0
9310,118,138,200,44,0,0,621,-176,-32,0,0,0,0.0000,0,0,0,0,0,0.0000,0,0,2,1,0,0,0,0,0,0
9312,118,138,200,44,0,0,621,-176,-32,0,0,0,0.0000,0,0,0,0,0,0.0000,0,0,2,1,0,0,0,0,0,0
9315,118,138,200,44,0,0,621,-176,-32,0,0,0,0.0000,0,0,0,0,0,0.0000,0,0,2,1,0,0,0,0,0,0
9317,118,138,200,44,0,0,621,-176,-32,0,0,0,0.0000,0,0,0,0,0,0.0000,0,0,2,1,0,0,0,0,0,0
9320,118,138,200,44,0,0,621,-176,-32,0,0,0,0.0000,0,0,0,0,0,0.0000,0,0,2,1,0,0,0,0,0,0
9322,118,138,200,44,0,0,621,-176,-32,0,0,0,0.0000,0,0,0,0,0,0.0000,0,0,2,1,0,0,0,0,0,0
9325,118,138,200,44,0,0,621,-176,-32,0,0,0,0.0000,0,0,0,0,0,0.0000,0,0,2,1,0,0,0,0,0,0
9327,118,138,200,44,0,0,621,-176,-32,0,0,0,0.0000,0,0,0,0,0,0.0000,0,0,2,1,0,0,0,0,0,0
