tick,health,armor,ammo_bullets,ammo_shells,ammo_cells,ammo_rockets,pos_x,pos_y,pos_z,mom_x,mom_y,mom_z,speed,health_delta,ammo_bullets_delta,ammo_shells_delta,ammo_cells_delta,ammo_rockets_delta,distance_delta,damage_count,attack_down,cheats_flag,god_mode,noclip,infinite_ammo,speedhack,damage_attempts,shots_fired,player_state
16762,200,124,400,100,600,100,1701,-1326,-192,234638,-714947,0,11.4817,0,0,0,0,0,20.2639,0,0,128,0,0,1,0,0,0,0
16765,200,124,400,100,600,100,1705,-1363,-192,-157749,-961766,0,14.8715,0,0,0,0,0,37.2005,0,0,128,0,0,1,0,0,0,0
16767,200,124,400,100,600,100,1699,-1394,-192,-315879,-1061306,0,16.8963,0,0,0,0,0,30.8022,0,1,128,0,0,1,0,0,1,0
16770,200,124,400,100,600,100,1689,-1441,-192,-34582,-1012937,0,15.4652,0,0,0,0,0,48.7034,0,1,128,0,0,1,0,0,0,0
16772,200,124,400,100,600,100,1692,-1471,-192,390354,-891279,0,14.847,0,0,0,0,0,29.9972,0,1,128,0,0,1,0,0,0,0
16775,200,124,400,100,600,100,1716,-1510,-192,781771,-780220,0,16.8533,0,0,0,0,0,46.0143,0,1,128,0,0,1,0,0,0,0
16777,200,124,400,100,600,100,1741,-1534,-192,925641,-760339,0,18.2783,0,0,0,0,0,34.4286,0,1,128,0,0,1,0,0,0,0
16780,200,124,400,100,600,100,1777,-1567,-192,530250,-539700,0,11.5448,0,0,0,0,0,49.4437,0,1,128,0,0,1,0,0,0,0
16782,200,124,400,100,600,100,1792,-1582,-192,356580,-363510,0,7.7698,0,0,0,0,0,21.0163,0,1,128,0,0,1,0,0,0,0
16785,200,124,400,100,600,100,1804,-1596,-192,0,-62370,0,0.9517,0,0,0,0,0,18.4283,0,1,128,0,0,1,0,0,0,0
16787,200,124,400,100,600,100,1804,-1598,-192,0,-42210,0,0.6441,0,0,0,0,0,1.7336,0,1,128,0,0,1,0,0,0,0
16790,200,124,400,100,600,100,1804,-1599,-192,0,-23520,0,0.3589,0,0,0,0,0,1.6086,0,1,128,0,0,1,0,0,0,0
16792,200,124,400,100,600,100,1804,-1600,-192,0,-15960,0,0.2435,0,0,0,0,0,0.6537,0,1,128,0,0,1,0,0,0,0
16795,200,124,400,100,600,100,1804,-1601,-192,-177868,20007,0,2.7312,0,0,0,0,0,0.612,0,1,128,0,0,1,0,0,0,0
16797,200,124,400,100,600,100,1797,-1600,-192,-265860,36330,0,4.0944,0,0,0,0,0,7.7205,0,1,128,0,0,1,0,0,0,0
16800,200,124,400,100,600,100,1787,-1598,-192,-147000,19740,0,2.2632,0,0,0,0,0,10.2123,0,1,128,0,0,1,0,0,0,0
16802,200,124,400,100,600,100,1783,-1598,-192,-99120,13230,0,1.5259,0,0,0,0,0,4.1221,0,1,128,0,0,1,0,0,0,0
16805,200,124,400,100,600,100,1779,-1597,-192,-235057,15081,0,3.5941,0,0,0,0,0,3.8104,0,1,128,0,0,1,0,0,0,0
16807,200,124,400,100,600,100,1769,-1597,-192,-482632,199243,0,7.9672,0,0,0,0,0,9.294,0,0,128,0,0,1,0,0,0,0
16810,200,124,400,100,600,100,1743,-1581,-192,-720133,554804,0,13.8712,0,0,0,0,0,30.2922,0,1,128,0,0,1,0,0,1,0
16812,200,124,400,100,600,100,1721,-1563,-192,-825569,687974,0,16.3979,0,0,0,0,0,29.1238,0,1,128,0,0,1,0,0,0,0
16815,200,124,400,100,600,100,1682,-1533,-192,-133560,133350,0,2.8799,0,0,0,0,0,49.2598,0,1,128,0,0,1,0,0,0,0
16817,200,124,400,100,600,100,1678,-1529,-192,-90090,89460,0,1.9373,0,0,0,0,0,5.2408,0,1,128,0,0,1,0,0,0,0
